2025-07-07 12:09:29 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:148: Released camera.
2025-07-07 12:09:29 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:150: Camera Manager stopped.
2025-07-07 12:09:43 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/app_main.cpp:41: Log system started successfully
2025-07-07 12:09:43 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:19: Camera Manager started succesfully.
2025-07-07 12:09:43 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:80: Camera configured!!
2025-07-07 12:09:43 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:103: Creating first requests....
2025-07-07 12:09:43 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:122: First requests created.
2025-07-07 12:09:53 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:148: Released camera.
2025-07-07 12:09:53 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:150: Camera Manager stopped.
2025-07-07 12:14:38 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/app_main.cpp:41: Log system started successfully
2025-07-07 12:14:38 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:19: Camera Manager started succesfully.
2025-07-07 12:14:38 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:80: Camera configured!!
2025-07-07 12:14:38 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:103: Creating first requests....
2025-07-07 12:14:38 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:122: First requests created.
2025-07-07 12:14:48 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:148: Released camera.
2025-07-07 12:14:48 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:150: Camera Manager stopped.
2025-07-07 12:15:12 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/app_main.cpp:41: Log system started successfully
2025-07-07 12:15:12 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:19: Camera Manager started succesfully.
2025-07-07 12:15:12 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:80: Camera configured!!
2025-07-07 12:15:12 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:103: Creating first requests....
2025-07-07 12:15:12 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:122: First requests created.
2025-07-07 12:15:22 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:148: Released camera.
2025-07-07 12:15:22 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:150: Camera Manager stopped.
2025-07-07 12:15:42 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/app_main.cpp:41: Log system started successfully
2025-07-07 12:15:42 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:19: Camera Manager started succesfully.
2025-07-07 12:15:42 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:80: Camera configured!!
2025-07-07 12:15:42 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:103: Creating first requests....
2025-07-07 12:15:42 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:122: First requests created.
2025-07-07 12:15:52 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:148: Released camera.
2025-07-07 12:15:52 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:150: Camera Manager stopped.
2025-07-07 12:17:09 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/app_main.cpp:41: Log system started successfully
2025-07-07 12:17:09 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:19: Camera Manager started succesfully.
2025-07-07 12:17:09 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:80: Camera configured!!
2025-07-07 12:17:09 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:103: Creating first requests....
2025-07-07 12:17:09 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:122: First requests created.
2025-07-07 12:17:21 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/app_main.cpp:41: Log system started successfully
2025-07-07 12:17:21 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:19: Camera Manager started succesfully.
2025-07-07 12:17:21 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:80: Camera configured!!
2025-07-07 12:17:21 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:103: Creating first requests....
2025-07-07 12:17:21 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:122: First requests created.
2025-07-07 12:17:31 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:148: Released camera.
2025-07-07 12:17:31 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:150: Camera Manager stopped.
2025-07-07 12:20:20 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/app_main.cpp:41: Log system started successfully
2025-07-07 12:20:20 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:19: Camera Manager started succesfully.
2025-07-07 12:20:20 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:80: Camera configured!!
2025-07-07 12:20:20 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:103: Creating first requests....
2025-07-07 12:20:20 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:122: First requests created.
2025-07-07 12:20:30 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:148: Released camera.
2025-07-07 12:20:30 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:150: Camera Manager stopped.
2025-07-07 12:26:26 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/app_main.cpp:41: Log system started successfully
2025-07-07 12:26:26 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:19: Camera Manager started succesfully.
2025-07-07 12:26:26 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:81: Camera configured!!
2025-07-07 12:26:26 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:104: Creating first requests....
2025-07-07 12:26:26 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:123: First requests created.
2025-07-07 12:26:36 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:149: Released camera.
2025-07-07 12:26:36 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:151: Camera Manager stopped.
2025-07-07 12:27:48 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/app_main.cpp:41: Log system started successfully
2025-07-07 12:27:48 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:19: Camera Manager started succesfully.
2025-07-07 12:27:48 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:80: Camera configured!!
2025-07-07 12:27:48 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:103: Creating first requests....
2025-07-07 12:27:48 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:122: First requests created.
2025-07-07 12:27:59 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:148: Released camera.
2025-07-07 12:27:59 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:150: Camera Manager stopped.
2025-07-07 12:44:03 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/app_main.cpp:41: Log system started successfully
2025-07-07 12:44:03 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:19: Camera Manager started succesfully.
2025-07-07 12:44:03 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:82: Camera configured!!
2025-07-07 12:44:03 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:105: Creating first requests....
2025-07-07 12:44:03 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:124: First requests created.
2025-07-07 12:44:14 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:150: Released camera.
2025-07-07 12:44:14 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:152: Camera Manager stopped.
2025-07-07 12:45:36 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/app_main.cpp:41: Log system started successfully
2025-07-07 12:45:36 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:19: Camera Manager started succesfully.
2025-07-07 12:45:36 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:82: Camera configured!!
2025-07-07 12:45:36 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:105: Creating first requests....
2025-07-07 12:45:36 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:124: First requests created.
2025-07-07 12:45:46 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:150: Released camera.
2025-07-07 12:45:46 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:152: Camera Manager stopped.
2025-07-07 13:48:27 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/app_main.cpp:41: Log system started successfully
2025-07-07 13:48:27 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:19: Camera Manager started succesfully.
2025-07-07 13:48:27 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:82: Camera configured!!
2025-07-07 13:48:27 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:105: Creating first requests....
2025-07-07 13:48:27 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:124: First requests created.
2025-07-07 13:48:37 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:150: Released camera.
2025-07-07 13:48:37 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/include/src/Manage_Camera.cpp:152: Camera Manager stopped.
2025-07-07 13:53:23 INFO  /home/pi/Documents/Surveillance-System/Camera/src/Software_Camera_Control/src/app_main.cpp:41: Log system started successfully
